tx,ty,tz
0.024254673064664334,0.04454691378218633,1.1472237741263738
0.023993931263768288,0.044635502936993164,1.1470495082408203
0.023737083655067343,0.04463016598301183,1.1473027853119029
0.023498831687292325,0.0447074730978441,1.146854389779105
0.023229456076598654,0.04485470181710802,1.146225206686071
0.02289575798159871,0.04503671528869645,1.1470759964924628
0.02247120940289939,0.04529795091047074,1.146678893321578
0.021912720980801263,0.045438951793319346,1.1469305809433095
0.021388847594621514,0.04574425138029648,1.148558985791101
0.020826124096615054,0.04595198632425627,1.1481916243244903
0.020301614218269374,0.046238614539807286,1.1489290665692926
0.01965616443332286,0.04636477943809124,1.148414086705305
0.01910772107041021,0.046551521484311104,1.1495026260358348
0.018482156971860248,0.04673607706086108,1.1492800682079238
0.017710936536374258,0.04704663740534538,1.1490819314629925
0.016910499221541482,0.04740285503310849,1.1496160002339237
0.016070597398302522,0.04772685360566605,1.150391204193531
0.015237170537315827,0.04815181750685649,1.1505651220137416
0.014370226230069002,0.04861034683726371,1.1507477674876705
0.013439558877089528,0.04915739174056008,1.151370088105518
0.012479179454320284,0.0496007563404611,1.1513888187850247
0.011362440981270426,0.05034905208701217,1.152129531517518
0.010462954288595408,0.050846617374280735,1.1527894253896371
0.00951092354608607,0.051308824588807506,1.1529879216545962
0.00871457234984727,0.05176309604816072,1.1528638146056993
0.00762014810148452,0.05232505088159134,1.1540044604199868
0.006867709171842719,0.05291525958880811,1.1545142077429063
0.006079005814884966,0.05338473656726969,1.1550363162172337
0.005434397717694317,0.05394595370851385,1.1566739462200564
0.004596799730828301,0.05467564235187621,1.1567210911551717
0.0035216771809214527,0.05528676544296357,1.1569920222323866
0.0023786821852905906,0.055875674931842145,1.1575340984344302
0.0017790167730798202,0.05591864858271146,1.1578842769794722
0.0015196931601460554,0.05618826315719235,1.1580759879749272
0.0012990927708209472,0.05635579645288196,1.1584088789959457
0.0010048431578647784,0.056619409744458345,1.161042553807799
0.0006879480480178695,0.05719867461424168,1.1621831130140388
0.00022309109896913632,0.05778694731504183,1.1631909326444314
-0.0007129214167288343,0.058759673820109944,1.165416827841003
-0.0015977901668066327,0.059883237065661385,1.166889769011291
-0.0029892151461352497,0.06134651453414942,1.1670898519493507
-0.0044211501469551,0.06293103498751333,1.167636588824592
-0.005815173161501015,0.06456526854419255,1.1676255394926032
-0.007394591824287023,0.06582373514870685,1.1695624366331105
-0.009261113281573488,0.0673235702241826,1.1707135435802827
-0.011262511922225167,0.06885048604573095,1.173298898987455
-0.013403690998322006,0.0698762773167592,1.1739565008946282
-0.015951862539796073,0.07066470781595355,1.1739423038365198
-0.018732711909195416,0.07115295115770963,1.174092979995158
-0.021347348926513007,0.07151065886794443,1.1755314473919503
-0.02350256759028859,0.0705779102306204,1.1745694371668123
-0.02521542108574413,0.06922342858319688,1.1745196028815017
-0.0267668524772164,0.06793905203585053,1.1768235348279892
-0.02806004142304861,0.06636267254483537,1.1773264177050096
-0.029338841471225303,0.06416392345302899,1.1753984701260434
-0.030136758752454654,0.062128347651511935,1.1748578050601375
-0.031059243739808746,0.06006299181313765,1.1756660624113593
-0.03205458295069523,0.05803201799046399,1.1760679542484669
-0.03304970623562794,0.05594380440331393,1.1773679328381486
-0.03387986821899991,0.054000309808804596,1.1778620109509457
-0.03473409267718568,0.05252595877452117,1.1787875082615236
-0.03498068512278983,0.05151371807895757,1.1794879791997896
-0.03481515834377037,0.050403623646333384,1.1778933338226933
-0.03474943563056324,0.049818444306065975,1.1792148047929707
-0.0337274260289032,0.04974452909356807,1.179433013231306
-0.032551487967925785,0.050229788048427045,1.180092335315175
-0.03120552838111322,0.050460359824576625,1.1787953718009838
-0.02982417040466846,0.050710603448132434,1.177055211283151
-0.027775361164059077,0.05120239852590759,1.1762638429758931
-0.025546415756171406,0.051441407319565716,1.1767965261181033
-0.022738358317193157,0.05142711882975006,1.1748673892214772
-0.019716065655300603,0.05073769869138717,1.175002272788596
-0.01623818300505864,0.049204322639549165,1.174662526179479
-0.013216972780045626,0.04749944792314292,1.1775538242802295
-0.010573252834194982,0.04402872309783461,1.1761258219114215
-0.008245383017011994,0.03929779696688143,1.16618263348392
-0.005994991198151696,0.03360076233461372,1.1632924155301152
-0.004222441233536859,0.028852433322777964,1.1750217941832268
-0.003492671855684394,0.023146883574137116,1.1759267675032024
-0.0035043587427898196,0.017097239097216586,1.175742625591582
-0.0035687446382807065,0.011968916363579154,1.17664793631505
-0.003948683600008903,0.007332521200536408,1.174711888555341
-0.004613424345926246,0.003184427479684388,1.1739629423574576
-0.0055637498593012705,9.023702893665549e-05,1.1726206747746746
-0.006665478260894209,-0.002420456996406118,1.1728784638269494
-0.007916437845591222,-0.004194859819880638,1.1715030496040146
-0.00894359797451847,-0.00538328162465648,1.1727861744120796
-0.010302545309596834,-0.006314512873339322,1.1736952386690798
-0.011690601484790791,-0.007033541455555664,1.1727795110978825
-0.013046807261772517,-0.0072517007876352155,1.173754792589652
-0.01435447575976481,-0.007211636239933748,1.1732227916112494
-0.015735735649596027,-0.007185859005689166,1.1737443645425267
-0.016925772627505727,-0.006904205515334707,1.1744523916306464
-0.017970523183303923,-0.006592877575990031,1.1756646418440015
-0.019008473054199657,-0.006412469007982095,1.1750945935118597
-0.0198230445243516,-0.0061786009422017,1.1746153769687482
-0.02043627707885374,-0.006160469305048264,1.174892720867715
-0.02118576369063509,-0.006140912886699443,1.1755186710288301
-0.02169972053193007,-0.005946822501841277,1.1747570911860457
-0.0221292202329148,-0.0057860208643484,1.1748219560237438
-0.022524227688522115,-0.005672800855421057,1.173365627152509
-0.022798123532284404,-0.005322055278648082,1.1726066001224054
-0.023020260279426955,-0.00496337982277904,1.1720392306278593
-0.02350204610286893,-0.004602158004324021,1.1715982259421698
-0.02418057903768676,-0.004306019874062216,1.1689952233778276
-0.0248482121552983,-0.004293594360379163,1.1666727576214388
-0.025936613739363228,-0.004428569418041548,1.1645181630430366
-0.026892523087853934,-0.004428521234175878,1.161984859523478
-0.027623078364673058,-0.004185504318004001,1.1596354431764502
-0.02837839964744099,-0.0041883257688025794,1.1566195199471299
-0.029118270458377837,-0.003901339257481726,1.154610411744529
-0.030153910282542773,-0.0037136209158770022,1.1512243253536767
-0.031447517695237154,-0.003495103581323546,1.148439441883063
-0.03279172740156197,-0.003528980315788123,1.1458660099876452
-0.034093372489361756,-0.003444457214662732,1.141924470046317
-0.03497734571173704,-0.00357329063246753,1.1383219537244353
-0.03605203310012549,-0.003633489754443133,1.1353962023469621
-0.03679395568370662,-0.003966859533977119,1.1316105044870475
-0.03734445334255378,-0.004181761257050123,1.1282172862248996
-0.03779466652733903,-0.004501445578638157,1.1243857183350305
-0.03816748467406776,-0.0046614666405904925,1.1208976905483576
-0.03846598723059508,-0.004689038607611798,1.1169550788543958
-0.03880170304773784,-0.0045331291118251805,1.112970481962739
-0.039324614806537345,-0.004419635419188489,1.1100553820932733
-0.03991932403364712,-0.004373759166749311,1.1070946317812036
-0.04087093064164406,-0.004493651064456305,1.1044697119334987
-0.0418251487786018,-0.0042842939634609965,1.1019523735082888
-0.04277348957228848,-0.0036684505252825676,1.0997281411536297
-0.04360737644497887,-0.0028541455083882835,1.0973611606694866
-0.04440147385710185,-0.002059098412245521,1.0968435746381453
-0.0453332385854801,-0.001306576251744101,1.0960502137849228
-0.04623629599953912,-0.0007650352551398461,1.0941574483674867
-0.04721870013873773,9.02432630607091e-05,1.0935342298524173
-0.047999676047511576,0.0008193549741767448,1.0927116617476098
-0.04844334202942215,0.001358063548177381,1.0923143790197332
-0.04834265625803036,0.0016872484768284096,1.0919860740205742
-0.047819398601286006,0.001552656129298317,1.0913732819383375
-0.04693836087990718,0.0012981403989306144,1.0914600435267294
-0.04549191815793966,0.0011187197080417045,1.0923204555636625
-0.04350839754359782,0.0010606724811979256,1.0930496003455676
-0.0411548240917179,0.0009085703442235197,1.0941726335806823
-0.03819432360121929,0.00043779171668347004,1.0946324457273093
-0.0347714273252391,0.00010659098533338985,1.0972732766951798
-0.030530138371964225,-0.00016417655398796968,1.0983556786132698
-0.026467916159067267,-0.0003242512259460377,1.100088511064534
-0.02215623524504608,-0.00023816594010165257,1.1015386110298344
-0.017847936628793103,-0.00016353625582021995,1.1034849999304086
-0.013080583981665882,4.959041877266634e-05,1.1044973286977486
-0.007805793157973722,0.0002794844434675268,1.1063310929437047
-0.0020784813771174376,0.0006408220566860046,1.1063783923719286
0.003923584579695305,0.001005148764258601,1.1092766409638786
0.010546891164882605,0.001545027964606445,1.1121638937210945
0.017758688475141504,0.002062328150182448,1.1153932096533146
0.025264133735146292,0.0023213902976286943,1.1179934993375737
0.032958533243148985,0.002317215834232269,1.1195792577896593
0.04085411907165413,0.0023498303657316687,1.1225741614605635
0.04840770714879051,0.002127834459227687,1.124172322755803
0.05578530876779278,0.0018723749184957484,1.1258350901292566
0.06239762936328731,0.0019157761103924104,1.128727347230082
0.06830017312791789,0.0018494076329051098,1.1301688756173216
0.07330299185497641,0.002006386874066173,1.132471254498045
0.07743137232619243,0.0020169002505932006,1.1344521763600157
0.08083049121042234,0.0020836828668570734,1.1367799083170074
0.08341213219516434,0.002013730202164572,1.1387543769587674
0.08566726739236687,0.00216206518406498,1.1400483041117369
0.08739381236663771,0.0021104463113425153,1.1427701412510207
0.08829641549400719,0.002002796683335933,1.144914365375859
0.0885362071833308,0.0017800336278121435,1.1450339893286487
0.08822391753878508,0.0014122976496269114,1.1466794089734322
0.08725699704072976,0.0008402661508999796,1.147874225523434
0.08579564036775016,0.00034762834851920254,1.1489350773732518
0.08376797093804614,-0.00011206691908296298,1.1507224139067118
0.08110084054181528,-0.0006082119429165234,1.1513679916395603
0.07761237608171959,-0.0010181639492439058,1.1524103591132568
0.07363599495160889,-0.0013421549785501594,1.1554119283440176
0.06865702291839074,-0.0015949471176270357,1.1576911434809791
0.06315786882429378,-0.0019919303189709836,1.1599411910313553
0.057092814569468596,-0.0023001530744059385,1.1620374970821905
0.0504513572648957,-0.0024404676396439723,1.1627898067854199
0.0434703056677342,-0.002576246338107609,1.1659989824717976
0.03548311386668899,-0.0029372573176636952,1.1681238642915486
0.026832276923512532,-0.0035998594278005462,1.1725480537000021
0.01752855158333764,-0.00446041963834357,1.1737428422869152
0.0073151759225461395,-0.005498074960180546,1.1742108064629875
-0.0038007517609664745,-0.006718407725686248,1.1790553935248531
-0.015390295335416129,-0.007938444495388183,1.180912079005328
-0.027516417883699882,-0.009225607714176038,1.1843121092768987
-0.04009517740322808,-0.010578659113670119,1.1875880282616287
-0.05277066998594255,-0.012126503976341414,1.1907086590038234
-0.06580875644436351,-0.013992397504982195,1.1923810862821442
-0.07925176635626642,-0.016241833800034283,1.19546862385404
-0.09255247033116629,-0.01864273822970155,1.19731319357659
-0.10573945873804715,-0.021120725496369324,1.2025841221301357
-0.11854646369187075,-0.02330850105830547,1.2067508300549086
-0.1309101026812244,-0.025383604002088347,1.2118615388744067
-0.14236675660814596,-0.02678305428368769,1.2167163217854617
-0.1531246071071285,-0.028175392787709586,1.2217831378900512
-0.16310555154554374,-0.029152227011320916,1.224189631898827
-0.17288302222199284,-0.02997227236288531,1.2276465614084442
-0.18194480180577288,-0.03042549771854298,1.228617140836937
-0.19169591987312115,-0.03118154541164546,1.234758861909143
-0.2007239738810615,-0.03166796888013669,1.2371928857584094
-0.2093088566086429,-0.032137396187378424,1.2396658218599266
-0.2175010141139694,-0.0327851502310349,1.2417909575656814
-0.22589190909301055,-0.03330907365800584,1.2459338461345995
-0.2335374991450261,-0.033336730094626024,1.2462046006967167
-0.24082102628560895,-0.033219660385351145,1.2455879735031903
-0.24840806610019,-0.033025633239680836,1.2462366983481379
-0.2564288104014383,-0.03304429949898052,1.247579293365603
-0.2640775755978825,-0.03310925665261478,1.2481885904820977
-0.271382424227475,-0.033624622420452284,1.250068485716265
-0.27797523459017565,-0.034120539255715295,1.2496197271897764
-0.2845805375398471,-0.03489116155184199,1.250686461035589
-0.2903294926158256,-0.03550339750991633,1.2489236078250427
-0.2962694753192715,-0.036042958496873265,1.2509833025236785
-0.3008305798488991,-0.03653826762218657,1.250679321054557
-0.3053856348146071,-0.037138139914761475,1.2509576456406366
-0.30976880571656684,-0.03758966060415344,1.2513667304760574
-0.3143858572440722,-0.03800887143143494,1.2519786181600547
-0.31883655883922574,-0.03859385862766415,1.2526714982540352
-0.323315995465272,-0.039325723209252254,1.2563266514243612
-0.3262363380184215,-0.03973461724791134,1.2577391295165095
-0.3284617918940904,-0.039968666799450714,1.2605815384365415
-0.3310297554839801,-0.04024151162924804,1.26492001917999
-0.332328934691989,-0.04032305874317752,1.2684834645031375
-0.33371645161757396,-0.040298189643836774,1.2729074553580397
-0.3362024391482513,-0.040084241350245166,1.2798432959809494
-0.3392387357205394,-0.04002862146271214,1.2881414903349426
-0.343229639304057,-0.039722321886277244,1.297423173347385
-0.34847556782240136,-0.03943087349468031,1.3082377899370652
-0.3537720841907427,-0.039206172048220606,1.3192248473452122
-0.3588975397791086,-0.03920479184568351,1.3290406415343048
-0.36422858711948775,-0.03951172777792928,1.340273358736116
-0.36877840704312403,-0.040126433016580663,1.3503897597207386
-0.3729624574521459,-0.04089105966062238,1.3599413088033605
-0.37844136404946827,-0.04189502592225798,1.3754490981853174
-0.38257564768120317,-0.04288921578979802,1.3875600187125092
-0.3865474571148453,-0.04380197470524278,1.4001999972853059
-0.39069091493228825,-0.045061649388643425,1.4147163294776919
-0.39291296795588854,-0.04596997378232285,1.4273429725943687
-0.39510837055176595,-0.04699865598889216,1.4413343013712816
-0.39711631644257617,-0.04802031249236342,1.452984102348824
-0.39874976805526524,-0.04916144104251364,1.4661560928462867
-0.40069059855854516,-0.050067275716384196,1.4814533226483892
-0.40210555106090856,-0.050810728701985754,1.495488151709509
-0.4023969370238425,-0.051309541553681066,1.5084649020364087
-0.40183390187744567,-0.05172282985237444,1.5224460081064102
-0.4008105868962181,-0.05233835352693179,1.5363479503452075
-0.3985193072822622,-0.052701592650586264,1.5469299435783652
-0.39554725224792137,-0.05254272529715432,1.557257851506714
-0.39219369414877814,-0.05221684818849946,1.5689359542515833
